-4.680e-05,0.0174
-4.679e-05,0.0178
-4.678e-05,0.0178
-4.677e-05,0.0186
-4.676e-05,0.0186
-4.675e-05,0.0194
-4.674e-05,0.0196
-4.673e-05,0.0192
-4.672e-05,0.02
-4.671e-05,0.0194
-4.670e-05,0.0202
-4.669e-05,0.0196
-4.668e-05,0.0202
-4.667e-05,0.0204
-4.666e-05,0.0206
-4.665e-05,0.021
-4.664e-05,0.0202
-4.663e-05,0.0206
-4.662e-05,0.0208
-4.661e-05,0.0204
-4.660e-05,0.0206
-4.659e-05,0.0208
-4.658e-05,0.02
-4.657e-05,0.0194
-4.656e-05,0.02
-4.655e-05,0.0194
-4.654e-05,0.0202
-4.653e-05,0.02
-4.652e-05,0.019
-4.651e-05,0.0194
-4.650e-05,0.0192
-4.649e-05,0.0184
-4.648e-05,0.0184
-4.647e-05,0.0178
-4.646e-05,0.0172
-4.645e-05,0.0172
-4.644e-05,0.0176
-4.643e-05,0.0168
-4.642e-05,0.0166
-4.641e-05,0.0162
-4.640e-05,0.0164
-4.639e-05,0.0162
-4.638e-05,0.0158
-4.637e-05,0.0156
-4.636e-05,0.0152
-4.635e-05,0.015
-4.634e-05,0.015
-4.633e-05,0.0148
-4.632e-05,0.0154
-4.631e-05,0.0152
-4.630e-05,0.0148
-4.629e-05,0.0152
-4.628e-05,0.0146
-4.627e-05,0.0154
-4.626e-05,0.0156
-4.625e-05,0.0154
-4.624e-05,0.0152
-4.623e-05,0.016
-4.622e-05,0.0154
-4.621e-05,0.0156
-4.620e-05,0.0164
-4.619e-05,0.017
-4.618e-05,0.017
-4.617e-05,0.0174
-4.616e-05,0.0164
-4.615e-05,0.017
-4.614e-05,0.0176
-4.613e-05,0.0182
-4.612e-05,0.018
-4.611e-05,0.019
-4.610e-05,0.0188
-4.609e-05,0.019
-4.608e-05,0.0194
-4.607e-05,0.0198
-4.606e-05,0.0198
-4.605e-05,0.02
-4.604e-05,0.0202
-4.603e-05,0.0208
-4.602e-05,0.0202
-4.601e-05,0.0202
-4.600e-05,0.0206
-4.599e-05,0.021
-4.598e-05,0.0202
-4.597e-05,0.0202
-4.596e-05,0.0212
-4.595e-05,0.0204
-4.594e-05,0.0202
-4.593e-05,0.0206
-4.592e-05,0.0202
-4.591e-05,0.0198
-4.590e-05,0.02
-4.589e-05,0.0196
-4.588e-05,0.0194
-4.587e-05,0.0198
